record_id,station_id,user_name,start_time,end_time,duration_h,energy_kwh,unit_price,service_fee,cost,finished,payment_method
910,926,朱磊,2024-05-14 14:11:00,2024-05-14 15:11:00,1.70,126.97,1.55,0.35,241.25,0,支付宝
911,651,何勇,2025-07-14 14:56:00,2025-07-14 16:56:00,2.50,244.20,1.01,0.50,368.74,1,校园一卡通
912,88,李四,2025-12-01 17:22:00,2025-12-01 23:22:00,6.60,759.53,0.85,0.32,888.65,0,微信
913,417,何勇,2024-03-06 19:51:00,2024-03-06 22:51:00,3.90,583.13,1.26,0.57,1067.12,1,校园一卡通
914,791,朱磊,2024-06-19 08:00:00,2024-06-19 11:00:00,3.70,210.71,1.00,0.38,290.79,0,银行卡
915,799,王五,2024-09-25 17:38:00,2024-09-25 18:38:00,1.70,116.69,1.50,0.40,221.71,1,微信
916,905,李四,2025-04-05 16:11:00,2025-04-05 20:11:00,4.90,736.71,0.95,0.60,1141.91,1,支付宝
917,620,胡涛,2024-02-10 04:43:00,2024-02-10 05:43:00,1.10,141.37,1.44,0.54,279.92,1,支付宝
918,205,何勇,2024-10-15 16:43:00,2024-10-15 00:43:00,8.30,734.96,0.83,0.52,992.20,1,微信
919,163,何勇,2024-09-12 01:46:00,2024-09-12 03:46:00,2.60,338.62,1.36,0.37,585.82,1,支付宝
920,765,钱七,2024-01-02 14:49:00,2024-01-02 19:49:00,5.40,433.62,1.56,0.53,906.27,1,银行卡
921,999,郭伟,2025-01-11 09:03:00,2025-01-11 15:03:00,6.90,472.86,0.97,0.42,657.27,0,校园一卡通
922,628,张三,2024-04-21 10:30:00,2024-04-21 15:30:00,5.10,566.10,1.27,0.41,951.05,0,校园一卡通
923,523,高峰,2025-04-19 15:26:00,2025-04-19 20:26:00,5.80,780.91,0.92,0.42,1046.42,1,微信
924,291,高峰,2025-05-09 03:46:00,2025-05-09 07:46:00,4.30,148.09,1.40,0.39,265.08,1,支付宝
925,688,王二,2025-02-01 00:15:00,2025-02-01 03:15:00,3.00,274.77,1.07,0.63,467.11,1,微信
926,279,林小,2025-05-08 17:40:00,2025-05-08 18:40:00,1.90,108.30,1.47,0.67,231.76,1,银行卡
927,978,林小,2025-10-04 19:25:00,2025-10-04 00:25:00,5.70,291.27,1.33,0.35,489.33,1,校园一卡通
928,621,李四,2025-07-23 11:43:00,2025-07-23 15:43:00,4.70,525.08,1.32,0.51,960.90,1,校园一卡通
929,404,钱七,2025-04-24 10:21:00,2025-04-24 13:21:00,3.20,469.92,1.55,0.68,1047.92,1,银行卡
930,15,吴十,2025-05-27 02:57:00,2025-05-27 10:57:00,8.10,838.27,0.92,0.61,1282.55,1,微信
931,890,黄明,2024-07-01 23:10:00,2024-07-01 05:10:00,6.90,199.27,0.92,0.41,265.03,1,银行卡
932,113,孙八,2025-05-17 21:55:00,2025-05-17 22:55:00,1.90,150.10,0.94,0.40,201.13,1,银行卡
933,592,张三,2025-03-23 01:24:00,2025-03-23 03:24:00,2.80,170.24,1.17,0.51,286.00,1,微信
934,791,孙八,2025-02-12 13:32:00,2025-02-12 18:32:00,5.10,810.19,1.43,0.33,1425.93,1,微信
935,754,孙八,2025-11-12 16:44:00,2025-11-12 22:44:00,6.30,852.20,1.23,0.47,1448.74,1,支付宝
936,537,林小,2024-01-22 20:22:00,2024-01-22 21:22:00,1.50,194.40,0.86,0.31,227.45,1,校园一卡通
937,27,胡涛,2024-10-22 07:58:00,2024-10-22 15:58:00,8.40,461.16,0.92,0.66,728.63,1,校园一卡通
938,426,郭伟,2025-10-27 17:18:00,2025-10-27 22:18:00,5.00,485.85,1.14,0.48,787.08,1,校园一卡通
939,393,郭伟,2025-07-11 10:18:00,2025-07-11 17:18:00,7.70,1154.69,1.16,0.46,1870.60,1,支付宝
940,277,朱磊,2024-07-06 15:28:00,2024-07-06 17:28:00,2.90,169.82,1.08,0.36,244.55,1,校园一卡通
941,72,郭伟,2024-08-02 01:03:00,2024-08-02 04:03:00,3.20,372.61,1.56,0.69,838.37,1,校园一卡通
942,857,周九,2024-08-18 15:35:00,2024-08-18 17:35:00,2.40,316.37,0.80,0.34,360.66,1,微信
943,726,孙八,2025-04-23 11:43:00,2025-04-23 18:43:00,7.20,354.24,1.37,0.67,722.65,1,支付宝
944,942,钱七,2024-11-24 19:22:00,2024-11-24 21:22:00,2.60,269.52,0.87,0.66,412.36,1,校园一卡通
945,175,李四,2024-07-14 22:14:00,2024-07-14 23:14:00,1.20,46.87,1.47,0.65,99.37,0,银行卡
946,264,高峰,2024-01-20 12:42:00,2024-01-20 14:42:00,2.30,303.60,1.20,0.35,470.58,1,支付宝
947,313,孙八,2024-06-08 05:52:00,2024-06-08 12:52:00,7.70,303.53,1.31,0.38,512.97,1,校园一卡通
948,226,王二,2025-01-14 06:05:00,2025-01-14 10:05:00,4.20,439.82,1.59,0.53,932.43,0,银行卡
949,618,王五,2024-02-26 10:22:00,2024-02-26 15:22:00,5.40,140.78,0.97,0.56,215.39,1,支付宝
950,815,朱磊,2024-05-09 18:12:00,2024-05-09 00:12:00,6.80,915.55,1.56,0.49,1876.88,1,校园一卡通
951,457,张三,2024-07-14 07:47:00,2024-07-14 08:47:00,1.50,117.60,1.58,0.52,246.96,1,校园一卡通
952,789,赵六,2024-03-18 19:01:00,2024-03-18 00:01:00,5.10,545.85,0.96,0.48,786.03,1,微信
953,979,何勇,2025-12-18 23:04:00,2025-12-18 04:04:00,5.00,221.25,1.10,0.65,387.19,1,微信
954,451,郑一,2025-05-19 13:44:00,2025-05-19 16:44:00,3.70,432.01,1.48,0.65,920.19,1,微信
955,870,陈大,2024-02-23 18:40:00,2024-02-23 19:40:00,1.70,105.93,1.53,0.44,208.68,1,支付宝
956,229,张三,2024-12-01 11:14:00,2024-12-01 17:14:00,6.30,457.88,1.07,0.39,668.51,1,校园一卡通
957,226,林小,2024-06-18 17:13:00,2024-06-18 20:13:00,3.90,387.39,0.98,0.31,499.73,1,支付宝
958,52,郭伟,2025-01-24 16:49:00,2025-01-24 20:49:00,4.10,400.37,0.91,0.33,496.45,1,微信
959,663,钱七,2025-12-05 22:52:00,2025-12-05 04:52:00,6.20,886.85,1.36,0.67,1800.30,1,支付宝
960,923,郑一,2024-04-04 00:14:00,2024-04-04 01:14:00,1.20,49.25,1.03,0.59,79.78,1,支付宝
961,450,王五,2025-06-18 07:47:00,2025-06-18 15:47:00,8.10,201.69,1.08,0.48,314.64,1,银行卡
962,951,刘强,2025-10-24 08:49:00,2025-10-24 11:49:00,3.10,138.38,1.59,0.62,305.83,1,校园一卡通
963,579,钱七,2025-12-07 20:49:00,2025-12-07 21:49:00,1.90,242.82,0.83,0.66,361.80,1,微信
964,431,郭伟,2024-05-20 10:28:00,2024-05-20 14:28:00,4.60,623.90,1.22,0.59,1129.26,1,支付宝
965,915,杨帆,2024-12-25 23:45:00,2024-12-25 06:45:00,7.90,1230.50,1.10,0.62,2116.47,1,支付宝
966,988,钱七,2025-02-26 22:03:00,2025-02-26 05:03:00,7.50,1201.50,1.31,0.45,2114.64,1,校园一卡通
967,266,黄明,2024-12-13 19:06:00,2024-12-13 01:06:00,6.60,210.21,1.19,0.61,378.38,1,银行卡
968,290,陈大,2024-06-06 21:09:00,2024-06-06 21:09:00,0.90,54.31,1.14,0.64,96.68,1,校园一卡通
969,70,钱七,2025-07-03 09:30:00,2025-07-03 11:30:00,2.10,234.70,0.93,0.63,366.13,0,银行卡
970,56,朱磊,2025-01-09 07:30:00,2025-01-09 09:30:00,2.30,253.53,1.42,0.60,512.13,0,微信
971,771,何勇,2025-06-10 22:29:00,2025-06-10 05:29:00,7.90,568.80,0.98,0.35,756.50,0,微信
972,844,刘强,2024-12-01 23:47:00,2024-12-01 04:47:00,5.80,838.27,1.29,0.30,1332.86,1,校园一卡通
973,15,朱磊,2025-07-13 16:12:00,2025-07-13 23:12:00,7.40,383.54,0.83,0.31,437.24,1,支付宝
974,434,王五,2025-05-06 20:26:00,2025-05-06 03:26:00,7.70,517.67,1.07,0.41,766.15,1,银行卡
975,77,赵六,2025-02-21 11:30:00,2025-02-21 13:30:00,2.00,174.80,0.89,0.67,272.69,1,银行卡
976,997,赵六,2025-08-12 20:49:00,2025-08-12 03:49:00,7.70,524.22,1.06,0.32,723.42,1,校园一卡通
977,12,林小,2025-02-14 06:51:00,2025-02-14 11:51:00,5.70,721.91,1.59,0.42,1451.03,1,银行卡
978,135,王二,2024-07-23 13:49:00,2024-07-23 16:49:00,3.20,321.02,1.37,0.39,565.00,1,微信
979,880,高峰,2024-06-21 20:32:00,2024-06-21 23:32:00,3.00,522.72,1.32,0.35,872.94,1,支付宝
980,934,李四,2025-08-15 11:55:00,2025-08-15 14:55:00,3.80,356.21,1.51,0.42,687.49,1,微信
981,458,张三,2024-02-14 15:57:00,2024-02-14 19:57:00,4.90,542.72,1.14,0.44,857.50,1,微信
982,967,钱七,2025-06-19 00:52:00,2025-06-19 06:52:00,6.70,632.14,1.06,0.54,1011.43,1,支付宝
983,923,刘强,2024-09-10 07:57:00,2024-09-10 08:57:00,1.60,100.35,1.26,0.41,167.59,1,校园一卡通
984,600,高峰,2024-03-20 01:55:00,2024-03-20 03:55:00,2.60,422.81,1.33,0.39,727.24,1,校园一卡通
985,422,周九,2024-03-04 04:14:00,2024-03-04 06:14:00,2.30,183.82,1.14,0.52,305.13,1,校园一卡通
986,232,郑一,2024-06-09 05:09:00,2024-06-09 12:09:00,7.80,1318.98,0.86,0.65,1991.66,1,支付宝
987,199,孙八,2025-01-14 23:20:00,2025-01-14 01:20:00,2.90,92.65,0.88,0.52,129.72,1,微信
988,609,高峰,2025-08-06 03:17:00,2025-08-06 05:17:00,2.10,161.28,1.16,0.35,243.53,1,银行卡
989,598,胡涛,2024-11-10 23:48:00,2024-11-10 00:48:00,1.60,194.88,1.21,0.42,317.65,1,微信
990,672,黄明,2024-03-05 04:06:00,2024-03-05 10:06:00,6.20,381.67,1.20,0.48,641.21,1,校园一卡通
991,400,朱磊,2024-02-14 19:17:00,2024-02-14 22:17:00,3.20,133.63,1.01,0.58,212.47,1,支付宝
992,620,孙八,2025-12-16 14:17:00,2025-12-16 16:17:00,2.00,86.00,1.06,0.48,132.44,1,银行卡
993,479,黄明,2025-12-23 03:10:00,2025-12-23 08:10:00,5.80,299.63,0.84,0.55,416.48,1,微信
994,510,孙八,2025-08-15 18:01:00,2025-08-15 02:01:00,8.30,595.61,0.94,0.30,738.55,1,银行卡
995,160,钱七,2025-08-24 04:41:00,2025-08-24 11:41:00,7.00,383.04,0.94,0.66,612.86,1,微信
996,736,何勇,2025-07-12 09:49:00,2025-07-12 13:49:00,4.20,145.53,1.59,0.51,305.61,1,支付宝
997,662,赵六,2024-10-17 03:59:00,2024-10-17 11:59:00,8.30,1261.35,1.34,0.43,2232.59,1,支付宝
998,512,胡涛,2025-01-25 18:40:00,2025-01-25 21:40:00,3.30,88.93,1.23,0.42,146.74,1,银行卡
999,390,杨帆,2024-03-26 01:01:00,2024-03-26 02:01:00,1.60,193.10,1.57,0.49,397.79,1,银行卡
1000,70,吴十,2025-10-18 22:15:00,2025-10-18 04:15:00,6.20,637.48,1.44,0.53,1255.84,1,微信
